id_pais_origen,id_pais_destino,migrantes
CHN,IND,5986.0
CHN,IDN,1084464.0
CHN,IRN,1.0
CHN,IRQ,15.0
CHN,IRL,53.0
CHN,ISR,1.0
CHN,ITA,4177.0
CHN,JAM,1558.0
CHN,JPN,53719.0
CHN,KEN,1663.0
CHN,KIR,43.0
CHN,PRK,1066.0
CHN,KOR,26286.0
CHN,KWT,10.0
CHN,LAO,3799.0
CHN,LSO,6.0
CHN,LBR,131.0
CHN,LBY,27.0
CHN,LUX,9.0
CHN,MAC,24899.0
CHN,MKD,3.0
CHN,MDG,5978.0
CHN,MWI,14.0
CHN,MYS,411602.0
CHN,MDV,1.0
CHN,MLI,349.0
CHN,MLT,4.0
CHN,MHL,6.0
CHN,MTQ,52.0
CHN,MUS,2672.0
CHN,MEX,1873.0
CHN,FSM,139.0
CHN,MCO,13.0
CHN,MNG,1340.0
CHN,MAR,2.0
CHN,MOZ,161.0
CHN,MMR,122471.0
CHN,NAM,69.0
CHN,NRU,60.0
CHN,NPL,1531.0
CHN,NLD,1478.0
CHN,ANT,364.0
CHN,NCL,79.0
CHN,NZL,4083.0
CHN,NIC,35.0
CHN,NER,157.0
CHN,NGA,320.0
CHN,MNP,2.0
CHN,NOR,477.0
CHN,PAK,1858.0
CHN,PLW,13.0
CHN,PAN,2306.0
CHN,PNG,1022.0
CHN,PRY,13.0
CHN,PER,3729.0
CHN,PHL,105959.0
CHN,POL,17.0
CHN,PRT,62.0
CHN,PRI,93.0
CHN,QAT,2.0
CHN,REU,792.0
CHN,ROU,3.0
CHN,RWA,273.0
CHN,WSM,40.0
CHN,STP,1.0
CHN,SAU,11.0
CHN,SEN,23.0
CHN,SCG,19.0
CHN,SYC,132.0
CHN,SLE,219.0
CHN,SGP,243677.0
CHN,SVK,7.0
CHN,SLB,238.0
CHN,SOM,113.0
CHN,ZAF,1937.0
CHN,LKA,869.0
CHN,KNA,2.0
CHN,LCA,6.0
CHN,VCT,4.0
CHN,SDN,75.0
CHN,SUR,863.0
CHN,SWZ,40.0
CHN,SWE,290.0
CHN,CHE,706.0
CHN,SYR,50.0
CHN,TZA,121.0
CHN,THA,286877.0
CHN,TLS,219.0
CHN,TGO,237.0
CHN,TKL,1.0
CHN,TON,7.0
CHN,TTO,179.0
CHN,TUN,22.0
CHN,TUR,11.0
CHN,TUV,23.0
CHN,UGA,31.0
CHN,ARE,6.0
CHN,GBR,14293.0
CHN,USA,220531.0
CHN,URY,209.0
CHN,VUT,91.0
CHN,VEN,2969.0
CHN,VNM,3027.0
CHN,VIR,43.0
CHN,VGB,7.0
CHN,PSE,3.0
CHN,YEM,120.0
CHN,ZMB,261.0
CHN,ZWE,174.0
COL,ATG,24.0
COL,ARG,5267.0
COL,ABW,1003.0
COL,AUS,175.0
COL,AUT,68.0
COL,BHS,79.0
COL,BRB,108.0
COL,BEL,2.0
COL,BLZ,82.0
COL,BMU,9.0
COL,BOL,1023.0
COL,BIH,2.0
COL,BRA,877.0
COL,BGR,3.0
COL,BDI,7.0
COL,KHM,9.0
COL,CMR,34.0
COL,CAN,6549.0
COL,CYM,11.0
COL,TCD,7.0
COL,CHL,769.0
COL,CHN,3.0
COL,COD,42.0
COL,CRI,581.0
COL,CIV,1.0
COL,CUB,231.0
COL,CYP,6.0
COL,DNK,91.0
COL,DMA,7.0
COL,DOM,1693.0
COL,ECU,23428.0
COL,EGY,10.0
COL,SLV,214.0
COL,FRO,9.0
COL,FJI,3.0
COL,FIN,98.0
COL,FRA,1063.0
COL,GUF,33.0
COL,DEU,1567.0
COL,GIB,5.0
COL,GRC,97.0
COL,GRL,3.0
COL,GRD,8.0
COL,GLP,9.0
COL,GUM,9.0
COL,GTM,422.0
COL,GUY,686.0
COL,HTI,20.0
COL,HND,378.0
COL,HUN,181.0
COL,IND,26.0
COL,IDN,5.0
COL,IRQ,1.0
COL,IRL,59.0
COL,ISR,72.0
COL,ITA,4095.0
COL,JAM,13.0
COL,JPN,31.0
COL,JOR,2.0
COL,KWT,2.0
COL,LSO,3.0
COL,LBR,8.0
COL,LIE,3.0
COL,LUX,7.0
COL,MKD,3.0
COL,MYS,5.0
COL,MTQ,23.0
COL,MEX,1231.0
COL,FSM,2.0
COL,MMR,10.0
COL,NAM,3.0
COL,NRU,1.0
COL,NLD,700.0
COL,ANT,1421.0
COL,NCL,1.0
COL,NZL,11.0
COL,NIC,190.0
COL,NER,5.0
COL,NGA,16.0
COL,NOR,55.0
COL,PAK,2.0
COL,PAN,14728.0
COL,PNG,2.0
COL,PRY,41.0
COL,PER,1441.0
COL,PHL,24.0
COL,PRT,5.0
COL,PRI,997.0
COL,QAT,3.0
COL,RWA,1.0
COL,SEN,11.0
COL,SCG,16.0
COL,SLE,10.0
COL,SGP,3.0
COL,ZAF,11.0
COL,ESP,1624.0
COL,KNA,3.0
COL,LCA,8.0
COL,SDN,3.0
COL,SUR,6.0
COL,SWE,162.0
COL,CHE,756.0
COL,TZA,21.0
COL,TGO,8.0
COL,TTO,217.0
COL,TUR,13.0
COL,GBR,50.0
COL,USA,82450.0
COL,URY,3957.0
COL,VEN,173628.0
COL,VIR,2.0
COL,PSE,4.0
COL,YEM,2.0
COM,DZA,2.0
COM,AUS,2.0
COM,AUT,7.0
COM,BEL,13.0
COM,BEN,2.0
COM,BDI,8.0
COM,CMR,4.0
COM,CAN,23.0
COM,CAF,32.0
COM,TCD,19.0
COM,COD,6322.0
COM,COG,95.0
COM,CIV,5.0
COM,DJI,30.0
COM,EGY,38.0
COM,GNQ,1.0
COM,ERI,291.0
COM,ETH,1041.0
COM,FRA,658.0
COM,GUF,8.0
COM,PYF,3.0
COM,GAB,67.0
COM,GMB,34.0
COM,DEU,55.0
COM,GRC,27.0
COM,GLP,1.0
COM,HKG,2.0
COM,HUN,8.0
COM,IND,108.0
COM,IDN,1.0
COM,IRL,2.0
COM,ITA,60.0
COM,LBY,3.0
COM,MDG,25797.0
COM,MTQ,2.0
COM,MYT,1953.0
COM,MAR,2.0
COM,MMR,2.0
COM,NGA,21.0
COM,PAK,7.0
COM,REU,30.0
COM,RWA,5.0
COM,SCG,1.0
COM,SOM,427.0
COM,ZAF,11.0
COM,SDN,1580.0
COM,SWE,6.0
COM,CHE,10.0
COM,TZA,13.0
COM,TUN,1.0
COM,UGA,74.0
COM,GBR,115.0
COM,USA,19.0
COM,ZWE,64.0
COD,AFG,5.0
COD,AGO,4174.0
COD,ARG,8.0
COD,AUS,41.0
COD,AUT,69.0
COD,BGD,12.0
COD,BEL,5350.0
COD,BEN,2.0
COD,BWA,54.0
COD,BRA,10.0
COD,BGR,3.0
COD,BDI,20351.0
COD,KHM,2.0
COD,CMR,266.0
COD,CAN,864.0
COD,CAF,4140.0
COD,TCD,301.0
COD,CHN,3.0
COD,COL,2.0
COD,COM,4.0
COD,COG,15994.0
COD,CIV,5.0
COD,CYP,58.0
COD,CZE,2.0
COD,DJI,464.0
COD,DOM,2.0
COD,EGY,17.0
COD,GNQ,8.0
COD,ERI,945.0
COD,ETH,5318.0
COD,FIN,3.0
COD,FRA,3602.0
COD,GAB,1093.0
COD,GMB,185.0
COD,DEU,559.0
COD,GHA,1.0
COD,GRC,279.0
COD,HKG,21.0
COD,HUN,30.0
COD,IND,1461.0
COD,IDN,10.0
COD,IRL,9.0
COD,ITA,602.0
COD,JPN,4.0
COD,KEN,477.0
COD,LSO,10.0
COD,LUX,3.0
COD,MKD,1.0
COD,MDG,113.0
COD,MWI,18.0
COD,MUS,4.0
COD,MYT,52.0
COD,MEX,5.0
COD,MCO,2.0
COD,MOZ,7.0
COD,MMR,18.0
COD,NAM,36.0
COD,NPL,4.0
COD,NLD,162.0
COD,NCL,1.0
COD,NZL,4.0
COD,NIC,14.0
COD,NGA,21.0
COD,NOR,2.0
COD,PAK,89.0
COD,PAN,2.0
COD,PER,2.0
COD,PHL,439.0
COD,POL,2.0
COD,PRT,634.0
COD,REU,2.0
COD,RWA,5980.0
COD,STP,4.0
COD,SCG,6.0
COD,SYC,8.0
COD,SOM,1387.0
COD,ZAF,977.0
COD,SDN,24823.0
COD,SWZ,33.0
COD,SWE,30.0
COD,CHE,96.0
COD,TZA,768.0
COD,UGA,151390.0
COD,GBR,629.0
COD,USA,486.0
COD,VEN,2.0
COD,ZMB,6785.0
COD,ZWE,208.0
COG,AGO,1151.0
COG,ARG,3.0
COG,AUS,16.0
COG,AUT,17.0
COG,BGD,2.0
COG,BEL,33.0
COG,BEN,25.0
COG,BWA,30.0
COG,BRA,3.0
COG,BGR,10.0
COG,BFA,12.0
COG,BDI,6.0
COG,CMR,2166.0
COG,CAN,81.0
COG,CPV,1.0
COG,CAF,577.0
COG,TCD,586.0
COG,COD,8118.0
COG,CIV,68.0
COG,CYP,267.0
COG,CZE,2.0
COG,DJI,22.0
COG,EGY,10.0
COG,GNQ,2.0
COG,ERI,93.0
COG,ETH,1333.0
COG,FIN,1.0
COG,FRA,1827.0
COG,GAB,1343.0
COG,GMB,43.0
COG,DEU,140.0
COG,GHA,266.0
COG,GRC,69.0
COG,GLP,1.0
COG,HKG,3.0
COG,HUN,56.0
COG,IND,217.0
COG,IRL,4.0
COG,ISR,4.0
COG,ITA,153.0
COG,LSO,6.0
COG,LUX,2.0
COG,MDG,31.0
COG,MWI,8.0
COG,MLI,57.0
COG,MTQ,2.0
COG,MUS,2.0
COG,MYT,2.0
COG,MCO,15.0
COG,MOZ,4.0
COG,NAM,20.0
COG,NZL,2.0
COG,NIC,5.0
COG,NGA,312.0
COG,NOR,56.0
COG,PAK,13.0
COG,PAN,1.0
COG,POL,2.0
COG,PRT,134.0
COG,REU,1.0
COG,RWA,7.0
COG,STP,6.0
COG,SEN,14.0
COG,SCG,3.0
COG,SYC,4.0
COG,SLE,26.0
COG,SOM,137.0
COG,ZAF,396.0
COG,SDN,1143.0
COG,SWZ,16.0
COG,SWE,15.0
COG,CHE,24.0
COG,TZA,16504.0
COG,TGO,2.0
COG,TUN,34.0
COG,UGA,53.0
COG,GBR,319.0
COG,USA,60.0
COG,ZMB,18150.0
COG,ZWE,5890.0
COK,ASM,7.0
COK,AUS,78.0
COK,BGD,1.0
COK,CAN,1.0
COK,HRV,1.0
COK,DOM,3.0
COK,FJI,130.0
COK,PYF,2.0
COK,GUM,81.0
COK,HKG,2.0
COK,IND,18.0
COK,KIR,12.0
COK,FSM,19.0
COK,NCL,14.0
COK,NZL,7346.0
COK,NIU,25.0
COK,PAK,9.0
COK,PLW,3.0
COK,PNG,33.0
COK,WSM,98.0
COK,SLB,52.0
COK,ZAF,16.0
COK,TON,1.0
COK,TUV,2.0
COK,USA,6.0
COK,VUT,24.0
COK,YEM,4.0
CRI,ATG,2.0
CRI,ARG,30.0
CRI,ABW,3.0
CRI,AUS,13.0
CRI,AUT,27.0
CRI,BHS,65.0
CRI,BRB,2.0
CRI,BEL,12.0
CRI,BLZ,23.0
CRI,BMU,2.0
CRI,BOL,11.0
CRI,BRA,151.0
CRI,CMR,2.0
CRI,CAN,710.0
CRI,CYM,5.0
CRI,CHL,102.0
CRI,COL,414.0
CRI,HRV,4.0
CRI,CUB,14.0
CRI,CYP,1.0
CRI,DNK,4.0
CRI,DOM,464.0
CRI,ECU,9.0
CRI,SLV,587.0
CRI,FIN,4.0
CRI,FRA,45.0
CRI,DEU,20.0
CRI,GRC,1.0
CRI,GTM,879.0
CRI,GUY,20.0
CRI,HTI,2.0
CRI,HND,171.0
CRI,HUN,24.0
CRI,IND,2.0
CRI,IDN,20.0
CRI,IRL,3.0
CRI,ISR,2.0
CRI,ITA,50.0
CRI,JAM,129.0
CRI,JPN,3.0
CRI,KEN,3.0
CRI,MTQ,2.0
CRI,MEX,1026.0
CRI,MMR,36.0
CRI,ANT,10.0
CRI,NZL,1.0
CRI,NIC,3791.0
CRI,NOR,8.0
CRI,PAN,4784.0
CRI,PER,162.0
CRI,PHL,784.0
CRI,PRI,9.0
CRI,SCG,1.0
CRI,SVN,1.0
CRI,ZAF,4.0
CRI,ESP,69.0
CRI,SDN,1.0
CRI,SWE,7.0
CRI,TZA,10.0
CRI,TTO,17.0
CRI,GBR,6096.0
CRI,USA,19697.0
CRI,URY,23.0
CRI,VEN,1306.0
CRI,VNM,1.0
CRI,VIR,1.0
CIV,AFG,4.0
CIV,ARG,3.0
CIV,AUS,8.0
CIV,AUT,37.0
CIV,BGD,12.0
CIV,BEL,70.0
CIV,BEN,87.0
CIV,BRA,3.0
CIV,BFA,41361.0
CIV,KHM,2.0
CIV,CMR,347.0
CIV,CAN,273.0
CIV,CPV,32.0
CIV,TCD,1.0
CIV,CHN,2.0
CIV,COD,193.0
CIV,COG,3.0
CIV,CYP,5.0
CIV,DJI,2.0
CIV,EGY,26.0
CIV,ETH,32.0
CIV,FIN,2.0
CIV,FRA,2115.0
CIV,GAB,282.0
CIV,GMB,1.0
CIV,DEU,300.0
CIV,GHA,16290.0
CIV,GRC,149.0
CIV,GIN,277.0
CIV,GNB,12.0
CIV,HKG,20.0
CIV,HUN,6.0
CIV,IND,1430.0
CIV,IRL,5.0
CIV,ITA,324.0
CIV,LBR,1502.0
CIV,LBY,1.0
CIV,LUX,2.0
CIV,MLI,56380.0
CIV,MRT,11.0
CIV,MEX,64.0
CIV,MCO,6.0
CIV,NPL,4.0
CIV,NER,187.0
CIV,NGA,445.0
CIV,NOR,4.0
CIV,PAK,87.0
CIV,PRT,2.0
CIV,SEN,1019.0
CIV,SCG,4.0
CIV,SLE,58.0
CIV,ZAF,22.0
CIV,SDN,84.0
CIV,SWE,18.0
CIV,CHE,52.0
CIV,TGO,93.0
CIV,UGA,4.0
CIV,GBR,369.0
CIV,USA,189.0
CIV,ZWE,128.0
HRV,ALB,9.0
HRV,DZA,10.0
HRV,ASM,2.0
HRV,AND,1.0
HRV,AGO,24.0
HRV,ARG,10132.0
HRV,AUS,23671.0
HRV,AUT,51570.0
HRV,BHS,1.0
HRV,BGD,2.0
HRV,BEL,870.0
HRV,BEN,3.0
HRV,BMU,8.0
HRV,BOL,125.0
HRV,BIH,2.0
HRV,BRA,3810.0
HRV,BGR,16.0
HRV,BFA,1.0
HRV,BDI,2.0
HRV,KHM,6.0
HRV,CMR,11.0
HRV,CAN,10805.0
HRV,CPV,6.0
HRV,CHL,839.0
HRV,CHN,2.0
HRV,COL,60.0
HRV,COD,5.0
HRV,CRI,3.0
HRV,CIV,31.0
HRV,CYP,28.0
HRV,CZE,282.0
HRV,DNK,14.0
HRV,ECU,37.0
HRV,EGY,79.0
HRV,FJI,68.0
HRV,FIN,10.0
HRV,FRA,1713.0
HRV,GUF,4.0
HRV,PYF,3.0
HRV,DEU,89269.0
HRV,GHA,15.0
HRV,GRC,36.0
HRV,GUM,50.0
HRV,GTM,15.0
HRV,GIN,13.0
HRV,GUY,16.0
HRV,HND,2.0
HRV,HKG,15.0
HRV,HUN,2021.0
HRV,IND,59.0
HRV,IRL,27.0
HRV,ISR,4.0
HRV,ITA,4851.0
HRV,JOR,3.0
HRV,KEN,6.0
HRV,LUX,9.0
HRV,MKD,3.0
HRV,MWI,4.0
HRV,MYS,1.0
HRV,MLT,3.0
HRV,MUS,2.0
HRV,MEX,107.0
HRV,FSM,53.0
HRV,MCO,6.0
HRV,MAR,1.0
HRV,MOZ,5.0
HRV,NAM,20.0
HRV,NLD,82.0
HRV,NCL,13.0
HRV,NZL,1400.0
HRV,NIC,4.0
HRV,NER,18.0
HRV,NGA,28.0
HRV,MNP,1.0
HRV,NOR,3.0
HRV,PAK,17.0
HRV,PAN,66.0
HRV,PNG,35.0
HRV,PRY,3.0
HRV,PER,293.0
HRV,PHL,6.0
HRV,POL,3762.0
HRV,PRT,3.0
HRV,ROU,2443.0
HRV,WSM,1.0
HRV,SEN,3.0
HRV,SCG,19.0
HRV,SYC,1.0
HRV,SLE,2.0
HRV,SVK,112.0
HRV,SVN,397.0
HRV,ZAF,1134.0
HRV,ESP,35.0
HRV,SDN,1.0
HRV,SWZ,4.0
HRV,SWE,1336.0
HRV,CHE,3074.0
HRV,SYR,1.0
HRV,TZA,12.0
HRV,TGO,27.0
HRV,TON,3.0
HRV,TUN,67.0
HRV,TUR,317.0
HRV,GBR,1646.0
HRV,USA,34608.0
HRV,URY,726.0
HRV,VUT,5.0
HRV,VEN,727.0
HRV,PSE,2.0
HRV,YEM,1.0
HRV,ZMB,993.0
HRV,ZWE,107.0
CUB,AND,13.0
CUB,AIA,28.0
CUB,ATG,7.0
CUB,ARG,157.0
CUB,ABW,146.0
CUB,AUS,2.0
CUB,AUT,700.0
CUB,BHS,179.0
CUB,BRB,75.0
CUB,BEL,311.0
CUB,BLZ,24.0
CUB,BEN,2.0
CUB,BMU,349.0
CUB,BOL,41.0
CUB,BIH,2.0
CUB,BRA,467.0
CUB,BGR,66.0
CUB,KHM,8.0
CUB,CMR,2.0
CUB,CAN,10577.0
CUB,CPV,3.0
CUB,CYM,65.0
CUB,CHL,234.0
CUB,COL,1106.0
CUB,COD,445.0
CUB,COG,1.0
CUB,CRI,486.0
CUB,CIV,7.0
CUB,HRV,71.0
CUB,CYP,20.0
CUB,CZE,3.0
CUB,DNK,38.0
CUB,DMA,24.0
CUB,DOM,2440.0
CUB,ECU,46.0
CUB,EGY,28.0
CUB,SLV,161.0
CUB,ETH,8.0
CUB,FIN,59.0
CUB,FRA,708.0
CUB,GUF,4.0
CUB,GAB,4.0
CUB,DEU,506.0
CUB,GHA,3.0
CUB,GRC,32.0
CUB,GRL,7.0
CUB,GRD,23.0
CUB,GLP,25.0
CUB,GUM,48.0
CUB,GTM,469.0
CUB,GIN,45.0
CUB,GNB,3.0
CUB,GUY,103.0
CUB,HTI,2318.0
CUB,HND,93.0
CUB,HUN,416.0
CUB,IND,22.0
CUB,IDN,5.0
CUB,IRL,25.0
CUB,ISR,2.0
CUB,ITA,4166.0
CUB,JAM,2743.0
CUB,JPN,1.0
CUB,JOR,2.0
CUB,KEN,3.0
CUB,LSO,11.0
CUB,LBY,4.0
CUB,LIE,3.0
CUB,LUX,9.0
CUB,MKD,4.0
CUB,MWI,4.0
CUB,MLI,1.0
CUB,MTQ,14.0
CUB,MUS,2.0
CUB,MEX,4440.0
CUB,MCO,2.0
CUB,MSR,2.0
CUB,MOZ,69.0
CUB,MMR,8.0
CUB,NAM,12.0
CUB,ANT,376.0
CUB,NZL,1.0
CUB,NIC,570.0
CUB,NER,30.0
CUB,NGA,95.0
CUB,NOR,14.0
CUB,PAK,3.0
CUB,PAN,1453.0
CUB,PRY,1.0
CUB,PER,596.0
CUB,PHL,84.0
CUB,POL,3.0
CUB,PRT,26.0
CUB,PRI,5100.0
CUB,RWA,16.0
CUB,SCG,20.0
CUB,SYC,7.0
CUB,SVK,1.0
CUB,SVN,21.0
CUB,ZAF,26.0
CUB,ESP,16380.0
CUB,KNA,10.0
CUB,LCA,21.0
CUB,VCT,46.0
CUB,SDN,2.0
CUB,SUR,1.0
CUB,SWZ,2.0
CUB,SWE,179.0
CUB,CHE,7.0
CUB,TZA,11.0
CUB,TGO,45.0
CUB,TTO,419.0
CUB,TCA,22.0
CUB,GBR,13875.0
CUB,USA,522875.0
CUB,URY,119.0
CUB,VEN,10084.0
CUB,VIR,249.0
CUB,VGB,20.0
CUB,YEM,1.0
CUB,ZWE,1.0
CYP,DZA,12.0
CYP,AGO,48.0
CYP,ARG,11.0
CYP,AUS,12407.0
CYP,AUT,121.0
CYP,BHS,6.0
CYP,BHR,3.0
CYP,BGD,2.0
CYP,BEL,43.0
CYP,BMU,2.0
CYP,BIH,7.0
CYP,BRN,2.0
CYP,BGR,82.0
CYP,BFA,1.0
CYP,BDI,2.0
CYP,KHM,434.0
CYP,CMR,6.0
CYP,CAN,889.0
CYP,CHL,23.0
CYP,CHN,1.0
CYP,COD,16.0
CYP,CRI,1.0
CYP,CIV,3.0
CYP,DNK,52.0
CYP,DOM,3.0
CYP,EGY,208.0
CYP,FJI,32.0
CYP,FIN,36.0
CYP,FRA,6255.0
CYP,PYF,3.0
CYP,DEU,130.0
CYP,GHA,12.0
CYP,GIB,2.0
CYP,GRC,7523.0
CYP,GUM,23.0
CYP,GTM,1.0
CYP,GIN,1.0
CYP,HKG,12.0
CYP,HUN,97.0
CYP,ISL,2.0
CYP,IND,48.0
CYP,IRN,2.0
CYP,IRQ,14.0
CYP,IRL,10.0
CYP,ISR,95.0
CYP,ITA,603.0
CYP,JOR,35.0
CYP,KEN,2.0
CYP,KWT,34.0
CYP,LBN,1.0
CYP,LUX,31.0
CYP,MKD,13.0
CYP,MWI,7.0
CYP,MYS,71.0
CYP,MUS,2.0
CYP,MEX,17.0
CYP,FSM,25.0
CYP,MCO,7.0
CYP,MAR,1.0
CYP,MOZ,6.0
CYP,NAM,24.0
CYP,NLD,282.0
CYP,NCL,6.0
CYP,NZL,225.0
CYP,NER,2.0
CYP,NGA,3.0
CYP,NOR,8.0
CYP,OMN,2.0
CYP,PAK,14.0
CYP,PNG,43.0
CYP,POL,7.0
CYP,PRT,11.0
CYP,QAT,6.0
CYP,REU,3.0
CYP,SHN,1.0
CYP,SAU,11.0
CYP,SEN,2.0
CYP,SCG,70.0
CYP,SYC,2.0
CYP,SLE,2.0
CYP,SGP,40.0
CYP,ZAF,3047.0
CYP,ESP,128.0
CYP,SDN,33.0
CYP,SWZ,8.0
CYP,SWE,75.0
CYP,CHE,81.0
CYP,SYR,53.0
CYP,TZA,4.0
CYP,TGO,3.0
CYP,TON,2.0
CYP,TUN,1.0
CYP,TUR,5413.0
CYP,ARE,7.0
CYP,GBR,76911.0
CYP,USA,34.0
CYP,VUT,2.0
CYP,PSE,56.0
CYP,YEM,36.0
CYP,ZMB,14.0
CYP,ZWE,159.0
CZE,AFG,1.0
CZE,ALB,1.0
CZE,DZA,29.0
CZE,AGO,18.0
CZE,ARG,9257.0
CZE,AUS,9861.0
CZE,AUT,5705.0
CZE,BHS,20.0
CZE,BHR,1160.0
CZE,BGD,13.0
CZE,BEL,1030.0
CZE,BMU,23.0
CZE,BOL,136.0
CZE,BIH,114.0
CZE,BRA,2611.0
CZE,BGR,185.0
CZE,BFA,7.0
CZE,BDI,13.0
CZE,KHM,37.0
CZE,CMR,62.0
CZE,CAN,31792.0
CZE,CPV,1.0
CZE,TCD,5.0
CZE,CHL,472.0
CZE,CHN,11.0
CZE,COL,119.0
CZE,COD,18.0
CZE,CRI,8.0
CZE,CIV,5.0
CZE,HRV,756.0
CZE,CUB,9.0
CZE,CYP,29.0
CZE,DNK,391.0
CZE,DOM,8.0
CZE,ECU,28.0
CZE,EGY,65.0
CZE,FJI,19.0
CZE,FIN,273.0
CZE,FRA,47311.0
CZE,GUF,3.0
CZE,PYF,4.0
CZE,DEU,776632.0
CZE,GHA,88.0
CZE,GIB,12.0
CZE,GRC,60.0
CZE,GRL,1.0
CZE,GLP,3.0
CZE,GUM,14.0
CZE,GTM,12.0
CZE,GIN,2.0
CZE,GNB,2.0
CZE,GUY,12.0
CZE,HND,1.0
CZE,HKG,85.0
CZE,HUN,902.0
CZE,ISL,17.0
CZE,IND,342.0
CZE,IDN,2.0
CZE,IRQ,22.0
CZE,IRL,140.0
CZE,ISR,18966.0
CZE,ITA,1241.0
CZE,JOR,12.0
CZE,KEN,34.0
CZE,PRK,1.0
CZE,KOR,5.0
CZE,KWT,9.0
CZE,LBN,127.0
CZE,LBY,134.0
CZE,LUX,237.0
CZE,MKD,200.0
CZE,MWI,3.0
CZE,MYS,8.0
CZE,MLI,2.0
CZE,MTQ,2.0
CZE,MEX,300.0
CZE,FSM,15.0
CZE,MCO,29.0
CZE,MAR,3.0
CZE,MOZ,2.0
CZE,NAM,5.0
CZE,NPL,5.0
CZE,NLD,2551.0
CZE,NCL,4.0
CZE,NZL,528.0
CZE,NIC,8.0
CZE,NER,3.0
CZE,NGA,5.0
CZE,NOR,632.0
CZE,PAK,98.0
CZE,PAN,23.0
CZE,PNG,90.0
CZE,PRY,4.0
CZE,PER,221.0
CZE,PHL,4.0
CZE,POL,21112.0
CZE,PRT,87.0
CZE,PRI,1.0
CZE,QAT,678.0
CZE,ROU,1925.0
CZE,SAU,5.0
CZE,SEN,17.0
CZE,SCG,1099.0
CZE,SLE,13.0
CZE,SGP,4.0
CZE,SVK,113.0
CZE,SVN,45.0
CZE,ZAF,1097.0
CZE,ESP,967.0
CZE,SDN,9.0
CZE,SWZ,3.0
CZE,SWE,4326.0
CZE,CHE,8381.0
CZE,SYR,22.0
CZE,TZA,69.0
CZE,THA,4.0
CZE,TGO,4.0
CZE,TTO,3.0
CZE,TUN,227.0
CZE,TUR,647.0
CZE,UKR,12073.0
CZE,ARE,1.0
CZE,GBR,44368.0
CZE,USA,155326.0
CZE,URY,71.0
CZE,VUT,1.0
CZE,VEN,756.0
CZE,VIR,2.0
CZE,PSE,87.0
CZE,YEM,56.0
CZE,ZMB,5.0
CZE,ZWE,104.0
DNK,DZA,10.0
DNK,AND,2.0
DNK,AGO,19.0
DNK,ARG,296.0
DNK,AUS,6254.0
DNK,AUT,645.0
DNK,BHS,20.0
DNK,BGD,6.0
DNK,BEL,654.0
DNK,BEN,3.0
DNK,BMU,11.0
DNK,BTN,11.0
DNK,BOL,15.0
DNK,BIH,31.0
DNK,BRA,893.0
DNK,BGR,6.0
DNK,BFA,3.0
DNK,BDI,28.0
DNK,KHM,7.0
DNK,CMR,109.0
DNK,CAN,20622.0
DNK,CPV,2.0
DNK,TCD,10.0
DNK,CHL,130.0
DNK,CHN,5.0
DNK,COL,142.0
DNK,COD,202.0
DNK,COG,1.0
DNK,CRI,16.0
DNK,CIV,36.0
DNK,HRV,288.0
DNK,CUB,8.0
DNK,CZE,6.0
DNK,DJI,2.0
DNK,DOM,27.0
DNK,ECU,5.0
DNK,EGY,41.0
DNK,ERI,5.0
DNK,ETH,3.0
DNK,FJI,16.0
DNK,FIN,419.0
DNK,FRA,5736.0
DNK,PYF,3.0
DNK,DEU,6993.0
DNK,GHA,8.0
DNK,GIB,1.0
DNK,GRC,149.0
DNK,GRL,6778.0
DNK,GLP,3.0
DNK,GUM,17.0
DNK,GTM,16.0
DNK,GIN,9.0
DNK,GUY,2.0
DNK,HND,2.0
DNK,HKG,35.0
DNK,HUN,213.0
DNK,ISL,1987.0
DNK,IND,12.0
DNK,IDN,40.0
DNK,IRQ,2.0
DNK,IRL,195.0
DNK,ISR,13.0
DNK,ITA,3325.0
DNK,JPN,10.0
DNK,JOR,13.0
DNK,KEN,32.0
DNK,KOR,3.0
DNK,KWT,9.0
DNK,LAO,2.0
DNK,LBR,6.0
DNK,LUX,29.0
DNK,MKD,55.0
DNK,MWI,3.0
DNK,MYS,1.0
DNK,MLI,1.0
DNK,MTQ,2.0
DNK,MUS,2.0
DNK,MEX,143.0
DNK,FSM,13.0
DNK,MCO,23.0
DNK,MAR,1.0
DNK,MOZ,7.0
DNK,MMR,13.0
DNK,NAM,21.0
DNK,NPL,2.0
DNK,NLD,540.0
DNK,NCL,3.0
DNK,NZL,1472.0
DNK,NIC,35.0
DNK,NER,98.0
DNK,NGA,371.0
DNK,NOR,14019.0
DNK,PAK,44.0
DNK,PAN,39.0
DNK,PNG,74.0
DNK,PRY,1.0
DNK,PER,101.0
DNK,PHL,55.0
DNK,POL,48.0
DNK,PRT,46.0
DNK,PRI,2.0
DNK,QAT,1.0
DNK,ROU,116.0
DNK,RWA,4.0
DNK,SAU,3.0
DNK,SEN,2.0
DNK,SCG,302.0
DNK,SYC,2.0
DNK,SVK,2.0
DNK,SVN,84.0
DNK,SOM,8.0
DNK,ZAF,1171.0
DNK,ESP,117.0
DNK,SDN,38.0
DNK,SWZ,3.0
DNK,SWE,40427.0
DNK,CHE,2270.0
DNK,SYR,15.0
DNK,TZA,947.0
DNK,THA,99.0
DNK,TGO,148.0
